,ask_price,ask_price_grad,ask_volat,bid_price,bid_price_grad,bid_volat,imbalance,spread,LOF
6672,13308.099322,3.4503389999999854,1.1940935525261866e-06,13306.0,4.317269870000018,1.3412070982536867e-06,0.9307033201491932,0.01577601386844354,-1.0497420259134709
6673,13315.0,4.950338999999985,1.0083086330375592e-06,13314.0,5.525592179999876,1.1462857288416541e-06,-0.9950124688279303,0.007510608734837959,-0.9661169233448158
6674,13318.0,2.194164589999673,1.037097803153054e-06,13317.05118436,2.0,1.1931419938821184e-06,-0.4285714285714286,0.007124564044820676,-1.120097154139605
6675,13319.38832918,-0.16944400000011228,6.97381743142034e-07,13318.0,-0.525592179999876,7.017252365735035e-07,-0.7861277771040803,0.01042391365731975,-6.160842161642052
6676,13317.661112,2.3371448200005034,6.673833758626362e-07,13316.0,1.5,6.599177993328375e-07,-0.9047619047619047,0.012473778899674808,-1.0604920743977233
6677,13324.06261882,2.6164672049999353,8.983147922761065e-07,13321.0,2.0,7.989979851608064e-07,-0.7861277771040803,0.02298826513424785,-0.9898014113102505
6678,13322.89404641,-1.5313094100001763,8.98298573752212e-07,13320.0,-1.0,8.046338289443137e-07,0.8739954625633563,0.021724715077561962,-1.0006757149004541
6679,13321.0,1.052976795000177,8.876686733738757e-07,13319.0,1.5,7.770264429357872e-07,-0.954372880335122,0.015015015015015015,-1.0224371822310026
6680,13325.0,2.0,9.778083370652277e-07,13323.0,2.5313094100001763,8.6719317559519e-07,0.6747453542343512,0.015010507355148604,-1.0455640283352834
6681,13325.0,1.0,9.469538994724763e-07,13324.06261882,1.0,8.50958111819969e-07,0.28741344156189,0.007035003019863473,-1.5769770633141014
6682,13327.0,2.5,9.386133901100754e-07,13325.0,1.9686905899998237,8.050472828306964e-07,-0.9545454545454545,0.015008254539996999,-1.0285636784071814
6683,13330.0,-0.88440438500038,7.693462827232398e-07,13328.0,0.0,7.480407608947433e-07,-0.9801980198019802,0.01500487658489009,-13.590572873720367
6684,13325.23119123,-2.38440438500038,8.973772151047768e-07,13325.0,-1.5,7.964434150423139e-07,0.9985107018517925,0.001735003560309225,-0.9723107023124177
6685,13325.23119123,0.6782617500002743,6.286409286059672e-07,13325.0,0.5,4.351800780567008e-07,0.9978966004387311,0.001735003560309225,-4.401697243808893
6686,13326.58771473,0.88440438500038,5.882502713069092e-07,13326.0,-1.0,3.883043220744955e-07,0.9985100942787918,0.004410188881396896,-14.384252387326532
6687,13327.0,-2.2938573649998943,5.78341544959412e-07,13323.0,-2.5,4.3392052605860485e-07,-0.6501337225921566,0.0300187617260788,-0.9783882288079262
6688,13322.0,-2.7570859999996173,7.023347786727305e-07,13321.0,-1.0,4.3390359842488027e-07,0.07526881720430109,0.007506662162669369,-1.0806840294443938
6689,13321.485828,2.2938573649998943,4.728841293338429e-07,13321.0,1.5313094100001763,2.929651815772012e-07,-0.22863313792039494,0.003647017047412167,-5.273316010693877
6690,13326.58771473,3.6255402299993875,6.118103897795824e-07,13324.06261882,2.6998818199999732,3.4017537164777814e-07,-0.3045897321074502,0.01894960069188736,-0.9861241120037594
6691,13328.73690846,0.4903106600004321,6.176008695908902e-07,13326.39976364,1.4686905899998237,3.653011899501497e-07,-0.9577637657434633,0.017536168347213086,-1.923796569776762
6692,13327.56833605,-0.3684542299997702,5.351484618771385e-07,13327.0,0.30011818000002677,2.7716307104014973e-07,0.35135135135135137,0.004264455104545699,-2.3247004179691926
6693,13328.0,0.0,5.361974622893113e-07,13327.0,0.0,2.7080220405958667e-07,-0.48275862068965525,0.007503282686175202,-1.223389964056807
6694,13327.56833605,-0.21583197499967355,5.147216921836457e-07,13327.0,0.0,2.6585307730651624e-07,0.2781954887218045,0.004264455104545699,-2.068351652589763
6695,13327.56833605,3.2158319749996735,4.640599686637092e-07,13327.0,3.2055990500002736,2.1517614633574956e-07,0.9979214889884749,0.004264455104545699,-1.14856928064685
6696,13334.0,3.2158319749996735,5.68803487940814e-07,13333.4111981,3.2055990500002736,3.9581470411818435e-07,-0.6666666666666667,0.0044158909586349635,-0.9724336250230392
6697,13334.0,-2.5,5.68803487940814e-07,13333.4111981,-3.2055990500002736,3.9581470411818435e-07,0.9934672086106621,0.0044158909586349635,-0.9744161992982707
6698,13329.0,-5.652008650000425,6.991047573528088e-07,13327.0,-5.705599050000274,6.214985776620866e-07,-0.7456459561440024,0.015006002400960384,-1.5627763900395661
6699,13322.6959827,-7.5,9.21939965071575e-07,13322.0,-7.0,7.116179491477307e-07,0.9365245380555268,0.005224174450712745,-0.9771994333300293
6700,13314.0,-8.665261219999593,1.2074493722998154e-06,13313.0,-8.5,1.145788724941848e-06,-0.8930255503410987,0.007511172869643595,-0.9771413246368249
6701,13305.36546026,-7.5,1.6268248792696764e-06,13305.0,-7.322987100000319,1.507106352547014e-06,0.951619096699953,0.002746751152634434,-0.9766572457604488
6702,13299.0,-2.4577851300000475,1.7091945460183052e-06,13298.3540258,-2.5,1.7038947715934928e-06,-0.9627011823857596,0.004857432054136125,-0.9830643464152843
6703,13300.44989,-1.6655025000000023,1.695074971642737e-06,13300.0,-1.6770128999996814,1.688450067465259e-06,0.9365397642777971,0.0033825743689319867,-1.0762049076225155
6704,13295.668995,0.9561789999997927,1.8166410873335842e-06,13295.0,0.5,1.8278053744367138e-06,0.9978969505783384,0.005031802698350993,-1.031195332181615
6705,13302.362248,2.1655025000000023,2.0688922729034815e-06,13301.0,2.2612991050000346,2.0313829126379518e-06,0.9365351179868762,0.010241171678229249,-1.2253652211374209
6706,13300.0,-2.181123999999727,2.0993839172875145e-06,13299.52259821,-2.0,2.043721825467849e-06,0.3063433560547083,0.003589551566102598,-1.1644523313857547
6707,13298.0,2.0,2.122000241481426e-06,13297.0,1.7387008949999654,2.0797055774432604e-06,0.7988927943534624,0.007520210565895845,-1.1306119593338955
6708,13304.0,2.5,2.0927115057885843e-06,13303.0,2.5,2.0519064051637747e-06,0.8221713493091611,0.007516818882249032,-1.0399831370358847
