,ask_price,ask_price_grad,ask_volat,bid_price,bid_price_grad,bid_volat,imbalance,spread,ask_dwt,bid_dwt,ask_dwt_grad,bid_dwt_grad
8790,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8791,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8792,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8793,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8794,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8795,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8796,2.0,0.0,5.0,2.0,0.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8797,2.0,0.0,5.0,2.0,0.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8798,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8799,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8800,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8801,2.0,0.0,5.0,2.0,0.0,5.0,4.0,5.0,2.0,2.0,0.0,2.0
8802,2.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,2.0
8803,2.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0
8804,2.0,0.0,5.0,2.0,0.0,5.0,4.0,5.0,2.0,2.0,0.0,2.0
8805,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8806,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8807,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8808,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8809,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8810,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8811,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8812,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8813,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8814,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8815,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8816,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8817,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8818,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8819,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8820,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8821,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8822,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8823,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8824,2.0,0.0,5.0,2.0,0.0,5.0,0.0,5.0,2.0,2.0,0.0,2.0
8825,0.0,4.0,5.0,0.0,4.0,5.0,4.0,5.0,0.0,0.0,4.0,2.0
8826,4.0,4.0,5.0,4.0,4.0,5.0,0.0,5.0,4.0,4.0,4.0,2.0
8827,4.0,0.0,5.0,4.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0
8828,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,0.0,2.0
8829,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8830,4.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,4.0,4.0,2.0,2.0
8831,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
8832,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0
8833,0.0,3.0,5.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,2.0,3.0
8834,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8835,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8836,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8837,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,3.0
8838,2.0,3.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0
8839,2.0,3.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0
8840,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8841,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8842,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8843,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8844,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8845,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8846,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8847,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8848,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8849,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8850,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8851,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8852,2.0,2.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0
8853,2.0,3.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0
8854,2.0,3.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,3.0,3.0
8855,3.0,2.0,5.0,3.0,2.0,5.0,0.0,5.0,3.0,3.0,2.0,2.0
8856,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8857,3.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0
8858,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8859,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8860,3.0,2.0,5.0,3.0,2.0,5.0,0.0,5.0,3.0,3.0,2.0,2.0
8861,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8862,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8863,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8864,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8865,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8866,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8867,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8868,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8869,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8870,3.0,2.0,5.0,3.0,2.0,5.0,0.0,5.0,3.0,3.0,2.0,2.0
8871,3.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0
8872,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8873,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8874,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8875,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8876,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8877,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8878,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8879,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8880,3.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0
8881,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0
8882,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8883,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8884,3.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0
8885,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8886,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8887,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8888,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8889,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8890,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8891,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8892,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8893,3.0,2.0,5.0,3.0,2.0,5.0,0.0,5.0,3.0,3.0,2.0,2.0
8894,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8895,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8896,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8897,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8898,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8899,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8900,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
8901,3.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0
8902,3.0,2.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0
8903,3.0,0.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8904,3.0,4.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
8905,2.0,4.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8906,2.0,0.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8907,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8908,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8909,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8910,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8911,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8912,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8913,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8914,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8915,2.0,0.0,5.0,2.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,2.0
8916,2.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0
8917,2.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0
8918,2.0,0.0,5.0,2.0,0.0,5.0,3.0,5.0,2.0,2.0,0.0,2.0
8919,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8920,2.0,2.0,5.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0
8921,2.0,0.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0
8922,2.0,0.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,0.0,3.0
8923,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8924,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8925,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8926,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8927,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8928,2.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0
8929,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8930,2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0
8931,0.0,2.0,5.0,0.0,2.0,5.0,4.0,5.0,0.0,0.0,2.0,2.0
8932,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8933,4.0,2.0,5.0,4.0,2.0,5.0,0.0,5.0,4.0,4.0,2.0,2.0
8934,4.0,2.0,5.0,4.0,2.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0
8935,4.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,0.0,2.0
8936,4.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0
8937,4.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0
8938,4.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0
8939,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8940,4.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,4.0,4.0,5.0,5.0
8941,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0
8942,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8943,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8944,4.0,0.0,5.0,4.0,0.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8945,4.0,2.0,5.0,4.0,2.0,5.0,0.0,5.0,4.0,4.0,2.0,2.0
8946,4.0,2.0,5.0,4.0,2.0,5.0,0.0,5.0,4.0,4.0,2.0,2.0
8947,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8948,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8949,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8950,4.0,2.0,5.0,4.0,2.0,5.0,0.0,5.0,4.0,4.0,2.0,2.0
8951,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8952,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8953,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8954,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8955,4.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0
8956,4.0,2.0,5.0,4.0,3.0,5.0,0.0,5.0,4.0,4.0,2.0,3.0
8957,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0
8958,0.0,3.0,5.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,5.0,5.0
8959,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8960,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8961,2.0,2.0,5.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0
8962,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8963,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8964,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8965,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8966,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8967,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8968,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8969,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8970,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8971,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8972,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8973,2.0,2.0,5.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0
8974,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8975,2.0,2.0,5.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0
8976,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8977,2.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0
8978,2.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,0.0,3.0
8979,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8980,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8981,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8982,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8983,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8984,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8985,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8986,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8987,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8988,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8989,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8990,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8991,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0
8992,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8993,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8994,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8995,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
8996,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0
8997,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0
8998,5.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8999,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9000,5.0,2.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0
9001,5.0,2.0,5.0,5.0,2.0,5.0,0.0,5.0,5.0,5.0,2.0,2.0
9002,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0
9003,5.0,2.0,5.0,5.0,2.0,5.0,0.0,5.0,5.0,5.0,2.0,2.0
9004,5.0,2.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0
9005,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9006,5.0,2.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9007,5.0,2.0,5.0,5.0,0.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9008,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9009,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9010,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9011,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9012,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9013,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9014,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9015,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9016,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9017,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9018,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9019,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
9020,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9021,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9022,5.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0
9023,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0
9024,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0
9025,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0
9026,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
9027,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
9028,5.0,2.0,5.0,5.0,2.0,5.0,0.0,5.0,5.0,5.0,2.0,2.0
9029,5.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,0.0,2.0
9030,5.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0
9031,5.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0
9032,5.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0
9033,5.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0
9034,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0
9035,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0
9036,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0
9037,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0
9038,3.0,4.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,2.0
9039,3.0,4.0,5.0,3.0,2.0,5.0,0.0,5.0,3.0,3.0,4.0,2.0
9040,3.0,0.0,5.0,3.0,3.0,5.0,0.0,5.0,3.0,5.0,0.0,3.0
9041,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0
9042,3.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,2.0,2.0
9043,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
9044,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
9045,3.0,2.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0
9046,3.0,2.0,5.0,3.0,2.0,5.0,0.0,5.0,3.0,3.0,2.0,2.0
9047,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9048,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9049,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9050,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0
9051,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9052,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0
9053,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9054,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0
9055,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9056,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9057,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9058,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0
9059,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9060,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
9061,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
